symbol,SL31503,SL32233,SL5883,SL6414,SL6648,SL7629,SL7696,SL7703,SL7799,SL7809,SL7853
ADM5,23,17,12,52,35,32,38,31,17,17,18
ADNP,1814,1361,859,833,4137,4412,2155,2042,2607,2141,1826
ADNP-AS1,19,11,4,21,75,50,51,45,41,25,33
ADNP2,509,395,264,286,1062,1360,441,533,876,614,578
ADO,1032,617,376,278,1444,2058,498,633,862,829,855
ADORA1,3169,2471,1976,1486,5883,6945,3167,2616,2782,3972,3240
ADORA2A,11,10,7,48,14,19,29,33,15,11,11
ADORA2A-AS1,10,14,11,68,23,29,31,24,14,13,14
ADORA2B,132,53,44,141,549,345,322,329,223,210,140
ADPGK,478,348,244,256,988,1039,645,615,552,531,418
ADPGK-AS1,14,9,2,20,36,26,22,32,27,22,14
ADPRH,30,42,48,74,88,147,87,110,50,57,49
ADPRHL1,220,163,104,130,389,279,107,187,225,128,160
ADPRM,69,45,25,38,190,126,81,128,79,72,77
ADPRS,628,491,279,448,1129,1375,684,682,567,798,606
ADRA1A,225,180,89,87,462,422,229,179,330,265,161
ADRA1B,1382,1265,596,240,2202,2184,353,486,1211,1363,901
ADRA1D,391,238,181,105,327,308,112,196,605,271,207
ADRA2A,523,662,208,473,923,1114,254,389,555,287,333
ADRA2C,550,790,98,208,570,796,503,240,271,407,254
ADRB1,445,532,129,976,866,1013,433,589,2017,490,345
ADRB2,16,33,9,29,77,124,69,135,21,80,36
ADRB3,12,9,3,20,10,8,5,7,18,15,14
ADRM1,674,592,202,403,934,1022,514,405,529,550,414
ADSL,571,448,235,300,1043,992,529,576,644,492,362
ADSS1,224,104,83,89,332,426,323,216,207,299,231
ADSS2,1013,761,439,219,2016,1969,565,848,1152,768,850
ADTRP,79,77,51,201,145,162,87,117,132,53,74
AEBP1,521,990,346,2950,4632,4046,4981,3479,1405,3723,843
AEBP2,539,488,266,431,1411,1210,729,938,808,685,697
AEN,183,248,139,512,430,405,207,367,205,248,114
AFAP1,1160,1183,594,661,2619,2682,963,1275,1547,1613,765
AFAP1-AS1,43,53,12,27,99,88,14,60,57,34,52
AFAP1L1,88,121,73,453,309,262,276,200,102,162,118
AFAP1L2,923,1229,542,779,2527,2265,1375,1189,1183,1397,726
AFDN,2609,2358,1386,2138,5793,6860,4327,4007,3878,3256,3281
AFF1,530,407,291,557,1379,1771,896,1275,938,833,711
AFF2,1024,1052,356,133,1426,1501,165,430,1860,1086,557
AFF3,2207,1956,1130,798,4210,5582,987,2038,3829,2526,1841
AFF4,2623,2297,1328,1678,6366,6540,3489,4010,4682,3387,3217
AFG1L,113,79,65,58,280,334,269,173,193,178,158
AFG3L1P,281,285,295,584,866,672,1304,1010,542,563,595
AFG3L2,912,708,403,351,1766,2051,745,1035,1212,899,991
AFM,0,0,0,6,3,1,4,1,1,1,3
AFMID,477,232,253,255,662,989,1278,688,381,601,933
AFP,0,0,0,3,0,3,1,0,2,1,4
AFTPH,1611,1379,933,1407,4072,3691,1494,2025,2557,1701,1819
AFTPH-DT,22,36,14,29,88,59,23,39,95,20,29
AGA,191,101,71,39,423,393,215,159,170,268,154
AGAP1,10466,10830,5510,3685,21578,27213,9123,8795,12405,15634,9385
AGAP1-IT1,4,1,2,22,13,14,17,15,13,13,8
AGAP11,0,1,1,1,3,2,2,3,3,3,2
AGAP2,22942,28521,8425,4180,34147,37507,5764,10068,23048,23380,6326
AGAP2-AS1,4,3,4,7,10,14,14,25,3,6,11
AGAP3,20195,20060,7298,11274,29798,30711,12895,13095,15817,18451,8384
AGAP4,39,45,18,1,59,5,99,103,29,24,2
AGAP5,4,3,9,8,16,13,22,14,10,6,5
AGAP6,192,178,126,232,475,452,574,451,244,191,260
AGAP9,1,1,0,1,7,3,8,4,3,1,0
AGBL1-AS1,1,1,0,16,6,1,7,4,7,2,7
AGBL2,4,3,3,69,25,10,55,12,12,13,32
AGBL3,66,60,35,96,166,179,164,153,106,104,125
AGBL4,454,357,218,177,739,697,254,371,614,336,362
AGBL4-AS1,0,1,0,17,2,2,3,2,3,2,4
AGBL4-IT1,0,0,2,21,9,6,11,7,9,0,8
AGBL5,747,768,469,461,1659,1511,751,1006,874,937,656
AGBL5-AS1,1,3,1,6,4,3,9,3,4,6,2
AGER,53,41,24,131,150,210,265,71,44,73,107
AGFG1,1806,1296,754,863,3647,4136,1408,1756,2459,1709,1698
AGFG2,1231,907,525,706,2298,2063,1050,1415,1040,1480,917
AGGF1,1064,901,538,407,2903,3551,1491,1655,1733,1677,2220
AGGF1P4,0,0,0,2,0,0,0,0,0,0,1
AGGF1P6,0,0,0,4,0,1,0,0,2,0,1
AGGF1P7,0,0,0,1,0,0,0,0,0,0,0
AGGF1P8,0,0,0,13,0,0,1,0,0,1,1
AGGF1P9,0,0,0,9,1,0,0,0,0,2,1
AGK,1125,753,460,616,2098,1945,961,1127,1388,1035,962
AGKP1,0,0,0,0,0,0,0,0,0,0,0
AGKP2,0,0,0,0,1,0,1,0,0,0,2
AGL,573,402,290,176,2078,1680,1085,932,1082,1055,1258
AGMAT,105,110,26,40,206,142,40,50,84,67,62
AGMO,5,4,5,24,25,22,10,9,17,14,13
AGO1,1823,1608,1038,1234,4909,4988,2491,2889,2810,2852,2453
AGO2,254,301,155,520,634,793,447,522,597,510,378
AGO3,902,647,422,1180,2562,2588,2430,1960,1383,1578,2170
AGO4,580,471,326,391,1564,1509,1233,1372,840,834,776
AGPAT1,1936,1539,1038,1142,4040,3854,1541,1742,2380,1944,1397
AGPAT2,371,323,164,310,662,452,381,362,238,324,238
AGPAT3,4164,3332,2107,2409,9836,9509,4567,4894,5349,5772,4141
AGPAT4,1986,1424,1296,1105,3127,5539,2145,1722,2388,2371,2314
AGPAT5,873,619,368,402,2430,2387,985,1103,1297,1209,973
AGPAT5P1,0,0,0,0,0,0,0,0,0,0,0
AGPS,816,533,403,305,1662,2019,687,764,1205,1001,1019
AGR2,0,0,0,14,3,0,5,3,6,3,6
AGR3,0,4,0,10,3,0,1,2,4,2,1
AGRN,11801,17700,8054,4157,19312,27439,13590,6924,11156,14469,5848
AGRP,21,17,22,24,68,49,38,36,12,38,26
AGT,1710,886,678,1715,10837,5944,7557,7986,3470,6127,3067
AGTPBP1,1903,1209,777,483,3155,4162,1261,1936,2665,1853,2226
AGTR1,5,2,0,11,14,5,13,21,7,7,9
AGTR2,0,0,0,6,0,0,1,0,1,4,1
AGTRAP,126,97,89,192,336,386,377,302,106,291,206
AGXT,1,0,2,14,6,2,3,5,6,3,3
AGXT2,1,0,0,19,4,1,1,0,4,6,13
AHCTF1,528,422,292,628,1598,1665,1202,1263,1081,775,960
AHCY,1327,1091,593,520,2365,2548,678,923,1441,1533,1158
AHCYL1,5717,3537,2309,4353,23772,17949,14730,17392,11735,14526,10703
AHCYL2,1472,1177,747,690,5102,4271,2585,2194,2424,2581,1817
AHCYP2,2,1,1,16,7,3,6,6,7,8,6
AHCYP3,0,1,0,5,1,4,4,2,2,2,0
AHCYP4,0,0,0,13,4,0,0,1,3,3,4
AHCYP5,11,6,3,10,25,11,9,2,4,11,0
AHCYP7,2,0,0,5,2,1,3,3,2,4,8
AHDC1,5449,5477,2628,3802,10769,11552,3795,4346,4830,6311,2970
AHI1,1759,1654,987,4432,4639,4595,8464,5830,3216,2505,4145
AHI1-DT,33,19,9,31,112,76,62,67,62,48,65
AHNAK,3269,3101,1732,4974,15619,11823,9846,8871,4800,8098,4854
AHNAK2,3102,2193,1523,895,6920,5083,1247,2333,3475,2690,2267
AHR,305,241,123,202,589,753,272,395,393,398,361
AHRR,226,335,173,225,431,502,248,330,296,264,186
AHSA1,1770,1332,696,1336,3489,3167,1315,2002,1703,1557,1368
AHSA2P,539,317,283,711,924,881,2288,1141,671,813,972
AHSG,3,4,3,12,19,12,13,13,8,10,15
AHSP,0,0,0,3,3,0,5,1,0,1,4
AICDA,0,0,0,19,5,0,4,2,4,1,11
AIDA,407,337,281,313,1269,1150,384,620,666,653,439
AIDAP2,105,45,132,59,239,453,453,157,112,331,680
AIF1,32,50,5,11,38,228,26,15,21,49,28
AIF1L,4098,2330,2510,5853,9868,10626,8774,6235,1988,6339,7346
AIFM1,430,348,204,209,934,850,418,497,493,408,364
AIFM1P1,0,0,0,6,1,0,1,1,0,1,0
AIFM2,292,239,97,298,677,473,476,462,209,289,210
AIFM3,1336,1337,712,653,4041,2813,2906,2033,1661,2800,1188
AIG1,676,597,317,340,1730,1652,966,981,935,848,1027
AIG1P1,1,0,0,2,0,0,1,3,0,1,0
AIM2,4,5,0,6,11,6,4,12,3,10,9
AIMP1,340,229,164,273,896,912,850,656,418,505,737
AIMP1P1,5,2,1,28,14,7,107,29,13,14,24
AIMP2,98,83,32,80,209,179,101,123,123,107,115
AIP,902,829,328,606,1409,1555,909,725,725,999,876
AIPL1,4,5,0,54,14,9,8,10,5,8,13
AIRE,210,208,100,316,445,321,179,220,154,136,97
AIRN,19,25,12,31,48,42,15,28,34,16,16
AJAP1,3398,3139,1540,1802,5393,7867,1280,2317,4337,2949,1926
AJM1,4709,6532,1143,503,4432,8676,1495,1431,2840,4698,1301
AJUBA,43,49,28,78,275,124,177,70,69,122,78
AK1,220,158,123,252,523,461,393,300,172,271,288
AK2,424,311,194,556,1054,1097,923,858,469,703,662
AK2P1,2,0,0,5,2,1,2,3,1,1,3
AK3,937,686,304,471,3079,2278,1607,1495,1147,1443,1593
AK3P3,24,18,12,37,74,43,70,76,32,35,48
AK3P4,0,0,1,1,0,1,2,0,0,0,0
AK4,1728,1124,594,557,5274,3832,1831,2404,2312,2613,1634
AK4P5,0,0,0,0,0,0,0,0,0,0,0
AK5,12521,8052,4971,1910,22332,23113,2849,6732,13445,8056,7901
AK6,791,641,293,388,1761,1303,645,982,962,725,761
AK6P1,0,0,0,6,0,0,0,1,0,0,2
AK6P2,0,0,0,3,0,0,1,0,0,3,2
AK7,108,67,41,73,223,199,82,113,97,83,106
AK8,62,46,26,27,126,115,63,93,56,51,58
AK9,331,304,172,246,978,816,809,605,441,484,561
AKAIN1,13,21,6,4,14,25,2,3,15,7,11
AKAP1,1659,1545,893,664,4219,3417,2335,2290,1797,1948,1643
AKAP10,826,685,380,296,1858,1998,854,1057,1211,908,891
AKAP11,7802,7281,4214,1519,17250,17478,3215,6383,15458,8124,7229
AKAP12,7428,5433,3229,10222,21378,17495,9918,14027,12899,9303,9810
AKAP13,1371,1139,706,2294,3454,3134,2098,2508,2039,1934,1683
AKAP14,1,6,2,12,15,14,17,10,5,3,16
AKAP17A,947,878,574,784,1713,2313,1400,1012,868,1186,865
AKAP3,26,28,27,22,102,112,53,58,26,78,81
AKAP4,0,0,0,2,0,0,0,0,0,1,3
AKAP5,1201,936,470,680,2432,2240,457,1037,3485,910,914
AKAP6,6138,5358,3425,1663,12839,13323,3035,5011,9100,6008,5061
AKAP7,336,242,114,179,976,926,765,543,514,677,643
AKAP8,542,440,247,686,1329,1248,908,965,664,597,486
AKAP8L,1492,1648,978,1208,2969,3324,3006,3460,2070,1865,1788
AKAP8P1,0,0,0,8,1,0,2,0,0,1,1
AKAP9,5403,5205,3238,4598,16925,16283,16679,11866,8294,8384,15230
AKIP1,247,197,121,122,595,507,331,374,255,300,258
AKIRIN1,1763,1168,813,2306,4209,3730,1732,2802,2669,2064,2586
AKIRIN1P1,0,0,0,5,1,0,1,0,1,0,1
AKIRIN2,1264,1184,385,355,1961,2455,481,783,1275,985,856
AKNA,915,1158,488,856,1762,2067,1068,993,815,1567,510
AKNAD1,11,6,10,41,26,16,36,26,20,19,30
AKR1A1,810,570,289,338,1189,1249,652,589,680,866,584
AKR1B1,1820,1436,807,740,3539,3268,1124,1363,2007,1726,1429
AKR1B10,1,0,1,9,1,1,1,2,0,2,3
AKR1B10P2,0,0,0,6,3,0,1,2,1,2,2
AKR1B15,0,1,0,9,4,2,5,3,4,1,11
AKR1B1P1,2,2,0,3,6,0,8,5,4,6,3
AKR1C1,236,103,67,108,254,251,80,160,175,204,145
AKR1C2,109,80,39,69,236,157,42,88,82,51,120
AKR1C3,51,45,23,61,109,148,171,139,80,140,87
AKR1C4,0,0,0,9,3,0,1,1,2,2,3
AKR1C7P,0,0,0,2,0,0,0,0,1,0,1
AKR1D1,1,0,0,27,2,0,3,0,4,3,4
AKR1E2,41,42,20,31,93,69,94,83,63,54,32
AKR7A2,673,550,237,287,1613,1405,888,773,649,1056,677
AKR7A3,34,31,13,33,111,92,114,52,46,67,53
AKR7L,23,33,11,60,71,55,106,97,40,52,38
AKT1,2904,3312,1489,1990,5245,5962,2718,2520,2831,3553,1843
AKT1S1,1331,1193,472,764,2114,2512,1203,987,999,1435,795
AKT2,1996,2041,1231,2334,4778,4664,5143,3862,2715,3169,2172
AKT3,3277,2846,1783,1286,6512,6816,2031,3527,5398,3146,2919
AKT3-IT1,7,11,9,24,18,8,57,38,26,21,25
AKTIP,1476,1260,848,575,3546,2997,1290,1745,1964,1763,1408
ALAD,2608,2042,1271,1820,5347,6073,3618,4394,2079,4203,5082
ALAS1,1045,676,396,508,1717,1620,474,858,1261,864,697
ALAS2,4,0,1,23,50,4,221,43,15,35,5
ALB,25,18,11,20,35,22,29,43,18,18,23
ALCAM,2449,2055,1099,574,5497,10316,2434,2205,3242,3219,4023
ALDH16A1,228,210,87,180,350,726,227,164,186,255,238
ALDH18A1,652,468,267,398,1488,1241,616,772,759,696,506
ALDH1A1,251,351,289,307,1130,1148,1137,1199,923,751,694
ALDH1A2,122,106,71,76,280,249,114,113,160,124,106
ALDH1A3,119,92,62,88,294,241,190,240,160,142,141
ALDH1A3-AS1,328,209,157,91,551,377,132,334,369,247,209
ALDH1B1,298,245,171,71,417,507,120,144,270,316,238
ALDH1L1,916,617,317,717,3924,2123,2176,3794,1561,2589,1077
ALDH1L1-AS1,3,1,0,2,4,5,7,19,16,5,9
ALDH1L1-AS2,38,22,13,22,127,69,97,100,51,83,40
ALDH1L2,214,213,97,160,516,505,454,536,347,293,335
ALDH2,3619,3128,1106,1926,11852,7359,6995,5838,3817,6032,3198
ALDH3A1,22,16,8,10,31,31,9,15,18,15,20
ALDH3A2,1186,754,542,509,2157,2706,1054,1485,1076,1272,1093
ALDH3B1,104,71,53,78,263,335,253,106,84,207,111
ALDH3B2,0,0,0,18,3,2,3,1,1,2,10
ALDH4A1,794,745,364,1175,4394,1893,2774,2690,1256,2174,1353
ALDH5A1,2372,1875,1064,639,6729,4750,1904,2696,3107,2515,2278
ALDH6A1,2062,1743,623,1219,9210,7292,5580,4729,3083,4759,3574
ALDH7A1,1542,1209,682,679,5942,4195,3037,3868,2063,2758,1974
ALDH7A1P1,5,5,3,53,13,13,66,33,21,19,22
ALDH7A1P2,0,1,0,0,4,0,2,1,1,1,0
ALDH8A1,65,53,42,215,78,111,182,181,79,81,96
ALDH9A1,1144,676,462,502,4390,2773,2032,1847,1710,2198,1482
ALDOA,56452,40924,19202,21717,79537,71901,16446,29692,43284,40429,26668
ALDOB,54,37,20,115,59,55,12,46,32,45,35
ALDOC,9687,6695,4259,3995,30869,17041,11934,18022,13938,17499,10426
ALG1,235,162,95,141,478,472,246,219,235,267,228
ALG10,12,11,10,7,36,35,12,23,17,23,13
ALG10B,24,21,6,7,54,76,14,35,56,41,33
ALG11,71,80,55,83,246,333,199,208,170,186,176
ALG12,337,240,245,190,705,716,435,466,398,540,344
ALG13,410,330,241,275,1052,1025,631,802,737,470,494
ALG14,204,145,74,157,455,373,339,247,284,258,312
ALG14-AS1,3,0,0,14,8,5,11,7,8,4,7
ALG1L10P,22,24,8,26,14,22,22,15,15,22,12
ALG1L11P,11,9,4,8,22,19,29,13,12,18,10
ALG1L13P,6,12,2,4,10,5,8,14,11,4,4
ALG1L1P,6,8,2,5,20,15,10,24,11,4,13
ALG1L2,13,9,5,17,37,14,24,24,21,28,15
ALG1L3P,0,0,0,3,1,0,1,1,0,3,2
ALG1L5P,1,0,0,4,1,0,0,1,0,1,0
ALG1L8P,1,1,1,7,6,6,3,1,1,5,3
ALG1L9P,67,77,56,52,200,175,218,251,82,133,133
ALG2,332,230,171,307,841,688,315,485,426,362,354
ALG3,302,177,111,170,536,479,302,313,250,277,273
ALG3P1,0,1,0,9,4,1,4,3,4,6,3
ALG5,122,56,40,62,226,211,143,161,126,117,156
ALG6,98,43,38,56,256,186,170,151,107,110,105
ALG8,272,200,140,192,517,588,312,380,350,321,258
ALG9,265,222,139,143,573,654,245,318,360,288,273
ALK,281,407,198,173,587,774,202,225,357,566,186
ALKAL1,3,1,0,8,6,4,4,5,2,5,3
ALKAL2,46,35,8,145,105,126,69,78,57,73,51
ALKBH1,130,88,71,107,325,254,167,243,178,191,139
ALKBH2,93,73,40,89,195,231,128,241,125,121,109
ALKBH3,245,142,106,101,474,336,201,309,282,255,279
ALKBH3-AS1,14,13,4,17,31,31,21,33,28,16,16
ALKBH4,363,329,167,246,644,745,231,240,267,361,293
ALKBH5,2700,1801,879,1634,4739,5800,1872,2312,2963,2354,2115
ALKBH6,94,71,46,79,163,141,170,148,100,67,76
ALKBH7,385,332,95,193,471,662,360,287,227,391,281
ALKBH8,204,185,107,93,416,494,242,245,316,198,256
ALLC,4,12,0,53,3,5,5,36,3,4,8
ALMS1,517,483,269,453,1570,1481,1239,1124,875,891,1201
ALMS1-IT1,17,3,3,47,48,35,46,50,17,34,60
ALMS1P1,21,10,9,40,45,32,67,42,30,30,38
ALOX12,87,38,48,115,154,146,327,186,91,121,108
ALOX12-AS1,75,52,64,111,214,165,356,234,87,107,133
ALOX12B,48,16,32,17,96,54,30,76,30,36,48
ALOX12P2,139,117,66,153,299,283,452,487,178,179,173
ALOX15,9,16,2,46,7,15,22,6,17,13,13
ALOX15B,43,28,11,47,65,73,14,80,28,23,25
ALOX15P2,0,1,0,15,6,3,0,7,2,3,6
ALOX5,44,77,24,54,217,355,107,135,56,119,89
ALOX5AP,8,12,3,12,20,104,10,15,12,27,9
ALOXE3,57,40,29,61,113,76,35,112,54,47,39
ALPG,1,1,1,5,3,1,0,2,2,2,1
ALPI,0,0,0,7,1,0,1,0,0,1,0
ALPK1,86,44,35,116,150,187,241,281,89,96,118
ALPK2,9,4,3,29,19,18,5,9,14,11,8
ALPK3,280,363,253,532,776,773,387,444,553,441,250
ALPL,996,1258,877,1280,2525,1714,1392,953,1051,1291,631
ALPP,0,2,0,16,2,3,1,0,1,2,1
ALS2,1294,1077,675,520,2409,2680,951,1480,1764,1176,980
ALS2CL,502,854,628,475,1158,1245,1313,889,613,604,363
ALX1,0,0,0,7,1,1,0,2,1,1,2
ALX3,0,5,0,5,1,4,9,4,1,4,1
ALX4,47,65,26,47,110,137,106,41,48,97,44
ALYREF,242,235,45,128,285,440,179,180,218,171,210
AMACR,14,18,13,16,29,29,35,24,18,14,42
AMBN,4,3,1,12,2,2,4,5,11,6,2
AMBP,1,3,2,14,7,12,4,13,8,3,10
AMBRA1,1389,1186,740,715,2675,2601,1072,1176,1893,1644,1061
AMD1,2293,1597,1085,1316,4680,6079,1563,2122,3113,2597,2276
AMD1P1,0,1,0,3,1,4,4,0,4,2,0
AMDHD1,13,10,2,29,37,22,12,13,30,11,23
AMDHD2,306,300,125,305,305,502,204,230,225,230,146
AMELX,0,0,0,1,1,0,0,0,2,1,1
AMELY,0,0,0,0,0,0,0,0,0,0,0
AMER1,231,177,147,63,510,439,157,245,307,298,195
AMER2,3400,2180,1963,1233,8795,15932,6233,4222,4171,7093,7286
AMER3,1384,955,623,232,2280,2013,442,908,1385,1236,706
AMFR,3298,2048,1469,1053,6169,7467,2396,2837,3600,3552,2853
AMH,211,291,277,178,372,626,453,175,242,339,204
AMHR2,0,1,0,23,8,2,4,0,5,7,8
AMIGO1,3036,2314,1734,408,5569,5628,1094,2079,3693,2737,1945
AMIGO2,211,212,110,99,429,446,95,161,533,272,121
AMIGO3,0,0,0,0,0,0,0,0,1,0,1
AMMECR1,70,71,57,121,213,201,227,249,174,109,144
AMMECR1L,323,252,169,295,738,700,363,435,403,385,305
AMMECR1LP1,4,4,2,14,9,8,2,13,26,9,4
AMN,31,20,5,87,18,34,33,14,11,31,23
AMN1,286,256,118,66,566,551,189,235,353,222,279
AMOT,1114,997,468,386,5703,3684,2829,2355,2235,3567,1784
AMOTL1,1165,1192,821,1288,2525,2908,1073,1349,1890,1747,949
AMOTL2,1729,1458,1210,641,3596,6712,2475,1105,1510,2962,2298
AMPD1,0,0,0,15,1,0,0,0,1,1,1
AMPD2,4605,4768,2000,1827,7468,7755,2196,3190,4500,4549,2160
AMPD3,369,276,306,188,1058,2099,711,448,490,690,605
AMPH,7054,4703,2772,964,9745,10973,1350,3229,7576,4770,4267
AMT,386,386,216,272,886,857,862,812,492,592,368
AMTN,0,0,0,2,1,0,0,0,0,0,5
AMY1A,0,0,0,1,1,0,2,0,0,0,0
AMY1B,1,0,0,1,0,0,3,2,0,2,0
AMY1C,0,0,0,3,2,0,1,0,0,0,2
AMY2A,9,5,1,3,6,12,14,15,5,9,4
AMY2B,193,127,117,183,348,326,542,548,237,184,287
AMYP1,1,0,0,1,0,0,0,1,1,0,2
AMZ1,735,583,203,914,1476,1277,764,870,714,1206,607
AMZ2,1495,1207,641,539,3045,2650,1400,1715,1654,1463,1218
AMZ2P1,456,409,198,151,941,895,442,556,494,414,415
AMZ2P2,0,0,0,7,3,1,0,3,1,5,5
ANAPC1,447,373,254,169,922,997,282,395,723,467,325
ANAPC10,79,77,39,54,225,158,79,138,120,119,117
ANAPC11,389,344,108,273,603,636,396,376,269,354,332
ANAPC13,1085,744,367,367,2111,1632,703,910,1167,1009,911
ANAPC15,46,66,13,23,113,88,53,73,61,48,58
ANAPC15P2,1,0,0,6,2,0,0,2,0,2,0
ANAPC16,390,309,149,333,961,886,836,650,434,466,551
ANAPC1P1,3,2,0,13,6,6,3,2,14,6,9
ANAPC1P3,0,0,0,2,1,0,0,0,0,0,1
ANAPC1P4,15,3,3,21,10,14,6,16,15,11,12
ANAPC2,2329,2097,1327,1067,3795,5007,2355,1974,2540,2991,1724
ANAPC4,357,292,166,208,769,662,683,669,482,392,435
ANAPC5,2721,1842,1617,1097,5161,7018,3908,3417,3251,3464,3355
ANAPC7,806,615,465,501,1819,1450,1038,1306,1042,832,804
ANG,3,5,1,5,4,8,11,3,1,4,7
ANGEL1,1228,1074,673,513,2762,2631,1405,1413,1398,1344,1096
ANGEL2,857,501,229,333,1716,1778,840,1085,933,767,745
ANGPT1,52,48,16,38,214,339,210,133,100,268,142
ANGPT2,64,56,57,1677,193,275,340,479,84,219,152
ANGPT4,2,4,1,3,21,6,7,4,13,16,11
ANGPTL1,20,36,15,23,124,154,78,51,77,88,57
ANGPTL2,242,296,199,247,902,1582,796,485,381,916,548
ANGPTL3,3,4,1,6,10,3,1,8,12,7,3
ANGPTL4,162,133,78,1993,646,562,723,2892,262,553,329
ANGPTL5,7,8,1,11,11,6,6,3,6,15,10
ANGPTL6,17,18,9,17,30,30,19,15,20,21,14
ANGPTL7,5,10,1,16,12,22,19,23,13,17,12
ANGPTL8,5,6,7,28,13,14,34,28,7,23,22
ANHX,0,0,1,3,4,0,1,1,0,0,4
ANK1,690,1122,860,440,1428,1871,538,928,1043,1196,769
ANK2,22227,19751,12065,5543,49357,59428,12027,19987,41211,23224,20255
ANK2-AS1,7,5,3,13,7,19,29,26,17,7,24
ANK3,6655,5608,3552,3152,15334,18690,7203,8746,10954,7543,10367
ANKAR,102,69,44,128,205,210,234,159,133,123,180
ANKDD1A,480,364,210,495,1435,1178,1637,1388,859,683,677
ANKDD1B,25,19,11,39,44,22,87,55,26,24,48
ANKEF1,41,45,35,46,86,94,65,62,63,41,58
ANKFN1,26,24,14,48,173,137,160,143,128,136,89
ANKFY1,1751,1640,1107,752,4478,5835,2759,2428,2473,3117,1913
ANKH,5843,4551,2888,2606,10773,12328,4317,4532,6284,5384,4210
ANKHD1,40,21,19,85,97,72,125,103,53,57,77
ANKHD1-EIF4EBP3,48,35,22,70,100,112,103,132,64,44,65
ANKIB1,1581,1087,1006,1316,5843,7312,4454,3927,2736,4010,5182
ANKK1,17,4,13,16,22,19,44,20,11,13,27
ANKLE1,51,51,30,90,72,84,78,98,43,70,52
ANKLE2,1120,930,506,848,2115,2088,993,1207,1451,1130,946
ANKMY1,309,289,172,166,647,666,497,435,394,442,305
ANKMY2,921,743,355,265,1625,1791,448,779,1453,746,756
ANKRA2,223,179,90,102,507,572,438,312,257,273,326
ANKRD1,0,2,2,17,8,4,8,12,4,10,1
ANKRD10,806,608,450,921,1907,1959,1639,1806,1098,968,908
ANKRD11,11184,12514,5564,12422,22686,27757,18845,12284,9082,12606,13891
ANKRD11P1,1,2,0,16,7,1,2,3,3,5,5
ANKRD12,5154,4156,2131,6701,13984,11969,9368,9273,6588,5683,9150
ANKRD13A,634,356,336,594,1357,1923,1322,993,649,936,998
ANKRD13B,2324,2524,1331,1309,4069,4745,2835,2148,1976,2567,1428
ANKRD13C,729,610,324,352,1532,1689,505,784,1096,715,729
ANKRD13D,2720,3141,1414,2205,5041,4313,3103,2601,2457,2898,1874
ANKRD16,443,293,178,188,918,841,334,410,352,436,416
ANKRD17,5656,4227,3390,3261,14625,15020,6668,7764,9270,7197,7726
ANKRD18A,367,354,145,1130,923,906,3097,1269,491,936,2475
ANKRD18B,216,303,135,720,480,360,1628,606,214,374,515
ANKRD18DP,39,51,23,109,186,171,105,140,247,79,73
ANKRD18EP,89,63,60,25,163,178,38,89,151,93,72
ANKRD19P,310,396,168,724,800,653,1052,882,453,331,285
ANKRD2,53,35,15,50,88,85,37,55,34,27,27
ANKRD20A11P,15,95,84,68,443,61,1955,223,143,245,94
ANKRD20A17P,1,0,1,8,3,0,3,2,1,1,0
ANKRD20A18P,2,1,0,3,7,3,11,12,1,2,5
ANKRD20A2P,6,9,3,4,19,16,28,6,7,7,6
ANKRD20A5P,35,72,29,116,131,35,90,237,53,18,111
ANKRD20A8P,9,29,2,45,33,16,55,64,19,19,29
ANKRD22,0,0,0,21,1,2,6,3,1,10,4
ANKRD23,37,31,19,34,55,49,99,65,31,29,49
ANKRD24,2586,2740,1474,2605,3603,4105,4154,3072,2604,2199,2254
ANKRD26,1346,1237,648,1980,3726,2979,5547,3911,1916,1855,3334
ANKRD26P3,97,11,27,345,382,39,207,763,36,107,286
ANKRD26P4,2,0,1,7,3,8,15,5,5,4,5
ANKRD27,1029,820,652,710,2340,2175,1192,1182,1364,1283,940
ANKRD28,1363,1155,820,714,3577,3602,1655,2392,2517,1957,1774
ANKRD29,362,339,253,227,1065,656,590,428,451,420,437
ANKRD30A,0,0,1,26,7,5,30,14,10,7,9
ANKRD30B,59,72,47,247,273,158,662,444,143,64,203
ANKRD30BL,112,98,54,119,209,161,287,241,152,109,114
ANKRD30BP1,4,6,1,27,28,14,29,53,10,10,25
ANKRD31,19,14,8,39,58,49,88,64,53,25,81
ANKRD33,10,7,6,18,9,14,15,11,8,7,13
ANKRD33B,173,191,54,303,172,295,62,112,454,153,75
ANKRD34B,31,29,13,16,82,60,21,26,27,18,52
ANKRD34C,172,195,189,167,309,444,58,104,611,169,149
ANKRD34C-AS1,81,74,45,16,114,146,32,41,91,65,42
ANKRD35,268,234,130,105,532,393,294,383,229,314,250
ANKRD36,527,366,249,1644,1199,965,4703,1986,990,782,2016
ANKRD36B,137,483,217,556,733,813,2025,1351,358,540,914
ANKRD36BP1,0,0,0,0,0,0,0,0,0,0,0
ANKRD36BP2,86,101,41,60,268,306,359,312,180,148,236
ANKRD36C,662,783,369,2133,1857,1975,5749,3056,1360,1671,3474
ANKRD37,65,32,20,99,86,72,155,61,85,62,58
ANKRD39,161,120,89,172,317,267,361,276,151,141,194
ANKRD40,2839,2033,1715,4091,10339,7089,5831,5781,1989,5285,7422
