symbol,SL6644,SL7382,SL7393,SL7395,SL7616,SL7617,SL7618,SL7625,SL7632,SL7701,SL8435
LINC02039,1,0,0,1,0,0,0,0,0,0,0
LINC02042,2,1,6,1,2,0,2,2,1,1,0
LINC02043,139,127,204,166,121,124,200,236,201,109,47
LINC02044,20,14,15,18,16,21,15,17,12,9,7
LINC02047,1,0,3,0,1,1,0,0,0,1,0
LINC02048,1,0,1,2,1,0,0,1,1,0,0
LINC02049,0,0,1,0,0,1,0,0,0,1,0
LINC02050,1,0,2,0,0,0,0,0,0,1,0
LINC02052,1,1,0,1,0,1,0,0,0,0,0
LINC02053,0,0,2,0,2,0,0,0,0,0,0
LINC02054,19,11,33,24,9,14,28,15,34,123,3
LINC02055,39,38,21,19,36,24,31,38,25,6,19
LINC02056,5,3,3,3,2,2,2,5,2,2,2
LINC02057,4,2,1,1,2,1,2,6,3,1,1
LINC02060,66,33,46,23,80,39,100,34,33,101,14
LINC02064,0,0,0,0,0,0,0,0,0,0,0
LINC02067,11,6,7,10,9,3,9,5,7,21,7
LINC02068,9,3,2,1,11,4,4,4,2,19,2
LINC02069,7,2,3,3,5,3,4,2,4,6,2
LINC02070,0,1,0,1,1,1,0,0,0,0,0
LINC02071,2,6,5,0,2,1,2,2,0,23,0
LINC02072,48,44,66,26,25,43,33,33,32,59,42
LINC02074,7,2,4,6,1,8,2,5,1,5,0
LINC02075,2,0,0,2,1,1,0,0,0,1,0
LINC02076,8,5,12,10,12,2,11,17,17,34,0
LINC02079,0,0,0,0,0,1,0,0,1,0,0
LINC02080,19,8,14,7,11,7,24,29,18,114,9
LINC02082,11,7,5,9,12,11,9,9,6,8,4
LINC02088,0,0,1,1,1,0,0,1,1,1,2
LINC02089,1,0,0,0,0,0,0,0,0,0,0
LINC02090,0,0,0,0,0,0,0,0,0,0,0
LINC02092,2,1,1,1,1,0,0,1,1,0,0
LINC02093,1,0,0,0,0,1,0,0,1,0,0
LINC02096,0,0,0,0,0,0,0,1,0,0,0
LINC02097,6,2,10,2,9,4,3,4,2,3,3
LINC02098,0,0,0,0,0,0,0,0,0,0,0
LINC02099,1,0,1,0,0,0,0,0,0,5,0
LINC02101,2,0,1,2,0,1,0,0,0,0,0
LINC02102,11,6,18,9,24,20,14,9,14,27,10
LINC02103,0,0,0,0,0,0,0,0,0,0,0
LINC02104,0,0,1,0,1,0,0,0,0,0,2
LINC02105,0,0,0,0,0,1,1,0,1,0,0
LINC02106,0,0,0,0,0,0,0,0,0,0,0
LINC02108,0,0,0,1,1,0,0,0,0,0,0
LINC02110,4,2,2,1,1,1,5,0,4,0,3
LINC02111,1,0,1,3,0,0,0,1,0,0,0
LINC02112,7,1,17,2,11,4,14,2,4,12,1
LINC02114,0,0,0,0,0,0,0,0,0,0,0
LINC02115,3,5,7,2,11,1,7,2,7,3,4
LINC02116,0,0,0,0,0,0,0,0,0,0,0
LINC02118,0,0,0,0,0,0,0,0,0,1,0
LINC02119,1,0,0,0,0,1,2,0,0,0,0
LINC02120,0,0,1,1,0,0,0,2,0,0,0
LINC02121,0,0,0,0,0,0,0,0,0,0,0
LINC02123,6,3,15,4,7,5,10,12,6,0,3
LINC02124,2,0,1,1,0,0,2,1,1,3,1
LINC02125,3,3,3,4,3,3,3,1,0,4,0
LINC02126,3,1,1,2,1,0,1,0,1,0,4
LINC02130,1,1,0,0,2,0,1,0,1,2,0
LINC02131,0,0,0,0,0,0,0,0,0,0,0
LINC02132,0,0,0,0,0,0,0,0,0,0,0
LINC02133,3,5,5,7,1,4,1,12,7,2,1
LINC02135,3,0,0,0,0,0,0,0,0,0,0
LINC02138,5,5,8,6,5,8,10,10,6,24,2
LINC02140,0,1,0,0,0,0,0,0,0,0,0
LINC02141,0,1,3,2,0,0,0,2,0,2,0
LINC02142,0,1,0,0,0,0,0,0,0,0,0
LINC02145,47,32,36,36,36,39,20,40,25,99,10
LINC02148,6,6,1,4,1,1,1,4,1,7,0
LINC02150,10,9,9,49,5,9,20,4,14,209,8
LINC02153,6,9,10,6,14,7,9,3,10,23,2
LINC02154,0,0,0,1,0,0,0,0,0,0,0
LINC02155,1,0,0,0,0,0,0,0,0,0,0
LINC02159,1,0,1,0,0,0,0,2,0,1,1
LINC02160,1,0,0,0,0,0,0,0,0,0,0
LINC02162,0,0,1,1,0,0,0,0,0,0,0
LINC02165,0,0,0,0,0,0,0,0,0,0,0
LINC02166,15,14,16,28,13,16,22,27,23,77,9
LINC02167,0,0,0,0,0,0,0,0,0,0,0
LINC02168,2,3,3,2,0,3,3,7,3,6,1
LINC02171,0,0,0,0,0,0,0,0,0,0,0
LINC02172,21,18,27,26,23,20,29,29,33,22,26
LINC02173,0,0,0,0,0,0,0,0,0,0,0
LINC02174,0,0,0,0,0,0,0,0,0,0,0
LINC02175,129,92,152,58,113,70,162,86,80,58,40
LINC02177,94,39,148,54,115,31,82,54,85,57,49
LINC02178,0,0,0,1,1,0,0,0,1,1,1
LINC02179,2,1,1,0,1,0,1,0,0,0,0
LINC02180,0,0,0,0,0,0,0,0,0,0,0
LINC02181,2,1,3,0,3,2,9,9,3,19,0
LINC02182,2,2,5,4,4,2,5,5,1,1,2
LINC02186,2,0,1,3,0,0,1,1,0,0,0
LINC02188,0,5,11,4,3,2,2,41,2,1,4
LINC02189,1,1,0,0,0,0,2,15,0,1,0
LINC02192,42,139,120,267,43,105,53,338,181,25,139
LINC02194,2,1,0,0,0,1,0,3,1,11,1
LINC02195,0,1,0,0,0,0,0,0,0,0,0
LINC02200,2,7,3,4,3,2,6,3,2,1,1
LINC02201,6,1,1,3,0,0,1,0,0,1,0
LINC02202,11,15,17,18,13,12,16,6,15,4,7
LINC02205,0,0,0,0,1,0,0,0,0,0,0
LINC02206,3,0,0,0,2,3,1,2,0,0,0
LINC02207,4,4,2,1,3,0,5,0,2,0,1
LINC02209,2,0,1,0,0,0,0,0,0,0,0
LINC02210,1114,1313,1318,1068,1017,1171,1401,1461,1276,950,906
LINC02212,4,4,1,1,1,0,4,1,0,1,1
LINC02213,5,2,2,4,4,1,4,4,2,24,1
LINC02215,1,0,0,0,5,0,1,1,0,1,1
LINC02217,74,64,106,65,74,115,90,78,76,130,58
LINC02218,3,11,2,6,5,11,7,6,9,5,10
LINC02219,0,0,0,0,0,1,1,0,0,2,1
LINC02225,21,2,13,2,8,7,9,6,16,22,2
LINC02226,8,1,6,0,14,4,2,1,2,0,5
LINC02231,34,8,19,7,21,11,24,15,22,26,10
LINC02232,63,59,57,50,101,99,134,56,49,21,80
LINC02234,6,8,9,10,6,14,6,18,12,2,7
LINC02235,5,0,5,1,0,2,4,0,1,3,0
LINC02236,7,29,11,12,4,19,8,17,15,10,12
LINC02237,3,0,1,1,3,0,0,0,0,1,0
LINC02239,1,0,0,0,0,0,0,1,0,0,0
LINC02240,1,0,2,0,0,0,1,0,0,0,0
LINC02241,2,3,1,2,5,1,1,2,1,0,3
LINC02242,1,2,1,0,0,2,1,1,1,0,0
LINC02243,3,2,5,1,3,4,9,5,2,3,1
LINC02245,40,10,12,4,13,4,22,17,18,20,4
LINC02247,0,0,0,0,0,0,0,0,0,0,0
LINC02248,1,0,0,1,0,1,0,0,0,5,0
LINC02249,0,1,1,1,0,1,2,1,0,1,0
LINC02251,8,3,19,7,15,3,4,9,7,0,2
LINC02253,3,6,6,5,5,6,19,2,3,55,3
LINC02254,11,21,9,9,6,16,11,10,12,42,8
LINC02257,1,0,0,0,0,0,0,2,0,0,1
LINC02259,2,1,4,0,2,2,1,2,1,10,0
LINC02260,2,0,0,1,0,0,0,0,0,0,0
LINC02261,0,1,2,1,0,2,1,3,1,0,1
LINC02262,0,0,0,0,0,0,0,0,0,0,0
LINC02263,25,30,21,43,14,35,29,42,49,4,81
LINC02264,0,0,0,0,0,0,0,0,0,0,0
LINC02265,2,2,4,4,4,8,4,12,2,2,3
LINC02266,8,2,3,0,3,0,1,0,0,0,0
LINC02268,3,7,3,11,10,7,3,2,7,9,6
LINC02269,0,0,0,1,0,0,0,0,0,0,0
LINC02270,3,4,3,2,1,1,1,1,2,1,0
LINC02271,0,0,0,1,0,0,0,1,0,1,0
LINC02273,8,8,23,7,6,5,7,12,4,54,3
LINC02274,4,8,8,1,0,0,12,3,0,10,0
LINC02275,8,3,1,1,5,2,6,10,4,3,2
LINC02280,14,10,21,12,33,17,18,26,23,135,9
LINC02281,5,5,3,3,3,18,7,6,2,6,8
LINC02282,21,28,40,20,40,45,28,24,27,19,16
LINC02285,1,0,0,1,1,0,0,4,0,0,1
LINC02286,1,0,0,1,1,0,0,0,0,0,0
LINC02287,5,6,7,4,6,4,4,5,4,31,1
LINC02288,14,15,7,7,7,11,11,14,11,20,6
LINC02289,18,11,10,6,12,8,12,7,4,24,3
LINC02290,3,0,7,1,5,2,4,0,0,3,0
LINC02291,0,0,0,0,0,0,0,0,0,2,0
LINC02292,0,1,1,1,0,0,0,1,0,1,0
LINC02293,2,1,6,5,4,3,1,0,1,1,2
LINC02294,1,1,0,1,2,0,3,0,0,2,0
LINC02297,0,0,0,0,0,0,0,0,0,0,0
LINC02299,2,0,1,0,0,0,0,1,3,0,1
LINC02301,8,7,5,10,8,15,11,4,5,6,13
LINC02303,1,0,0,0,0,0,0,0,0,0,0
LINC02304,1,4,2,0,1,0,0,1,1,1,0
LINC02305,0,0,0,0,0,0,0,0,0,0,0
LINC02312,1,0,1,0,0,0,0,0,0,0,0
LINC02313,0,0,2,0,1,0,4,0,0,0,0
LINC02314,0,0,0,0,2,0,0,0,0,3,0
LINC02316,3,0,2,0,1,2,1,0,1,0,1
LINC02317,2,0,2,0,0,1,0,1,0,0,2
LINC02318,3,1,3,2,1,1,4,0,0,9,2
LINC02321,1,0,0,0,1,2,0,1,1,0,0
LINC02322,0,0,1,0,0,0,0,0,0,1,0
LINC02323,0,0,0,0,0,0,2,0,0,1,0
LINC02324,9,9,8,2,12,1,3,2,0,3,1
LINC02325,2,5,2,2,2,1,3,1,1,2,1
LINC02326,0,0,0,0,0,0,0,0,0,0,0
LINC02327,4,0,4,1,1,1,0,1,4,18,0
LINC02328,18,19,23,8,21,9,19,11,15,14,15
LINC02330,3,3,2,1,1,5,0,6,3,10,2
LINC02331,0,0,0,0,1,0,0,0,0,0,0
LINC02332,0,0,1,1,0,0,2,0,0,0,1
LINC02333,1,3,3,2,1,1,2,2,1,1,0
LINC02337,1,0,0,0,0,0,0,0,0,1,0
LINC02343,0,0,2,0,1,0,0,0,0,0,0
LINC02345,23,38,36,15,26,25,27,23,26,27,19
LINC02346,34,39,29,45,27,34,23,37,63,3,28
LINC02347,74,89,77,66,96,56,72,75,35,21,73
LINC02349,0,0,0,1,1,0,1,0,0,4,0
LINC02353,0,0,0,0,0,0,0,0,0,0,0
LINC02355,11,6,8,8,9,6,13,5,8,4,7
LINC02356,1,0,2,1,1,1,0,0,0,4,0
LINC02360,2,2,3,3,1,1,4,1,2,0,2
LINC02361,100,96,202,107,49,185,123,135,79,215,52
LINC02363,4,2,4,0,5,1,3,4,3,9,3
LINC02365,2,0,4,2,0,1,2,1,0,3,1
LINC02366,8,0,2,1,2,1,4,1,1,3,0
LINC02367,15,8,24,3,8,13,18,26,11,6,13
LINC02368,0,1,0,0,0,1,1,1,0,0,0
LINC02369,0,0,0,1,0,0,0,0,0,0,0
LINC02372,1,0,1,0,1,0,0,0,0,0,0
LINC02375,1,0,0,1,0,0,0,0,0,1,1
LINC02379,0,0,0,0,0,0,0,0,0,0,0
LINC02380,0,0,0,0,0,0,0,0,0,0,0
LINC02381,11,15,27,14,21,24,12,49,15,13,14
LINC02382,0,0,0,0,0,0,0,0,0,0,0
LINC02383,0,1,0,0,0,0,0,0,0,1,0
LINC02387,2,0,0,1,1,0,1,2,0,10,0
LINC02388,1,0,3,1,4,1,2,1,1,1,0
LINC02389,234,402,214,242,165,218,238,268,327,156,337
LINC02392,3,0,3,7,4,3,1,4,6,2,2
LINC02393,3,7,6,1,4,4,2,6,12,2,4
LINC02395,20,9,22,4,13,13,22,7,15,8,3
LINC02396,9,2,11,2,11,1,4,3,11,3,3
LINC02398,13,2,4,2,6,2,8,2,3,10,5
LINC02399,0,0,1,0,0,0,0,0,0,0,0
LINC02400,1,0,0,0,0,0,1,0,0,0,0
LINC02401,0,0,0,0,0,0,0,0,0,1,0
LINC02402,3,0,2,0,0,0,0,0,0,1,0
LINC02403,0,0,0,0,0,0,0,0,0,0,0
LINC02404,1,1,1,0,0,0,0,0,0,0,0
LINC02405,4,0,4,3,0,0,2,2,1,2,1
LINC02406,5,1,2,0,2,3,6,1,0,0,1
LINC02408,1,6,5,3,3,2,3,4,0,8,1
LINC02410,0,0,0,0,1,0,0,0,0,1,0
LINC02411,3,2,4,5,1,2,1,0,1,2,2
LINC02415,0,0,0,0,0,0,0,0,0,0,0
LINC02418,15,72,35,25,30,30,26,29,29,2,26
LINC02420,0,0,0,0,0,0,0,1,0,0,0
LINC02421,4,6,7,1,5,4,2,7,4,14,5
LINC02422,1,3,4,0,4,0,1,0,0,0,0
LINC02423,0,1,0,0,0,0,0,0,0,0,0
LINC02424,2,2,1,4,9,1,7,2,5,45,2
LINC02425,0,0,0,0,0,0,0,0,0,0,0
LINC02426,2,0,1,2,3,2,1,1,2,15,0
LINC02429,1,0,0,0,0,0,0,0,0,0,0
LINC02430,0,3,1,2,1,0,1,1,1,0,3
LINC02431,0,0,0,0,0,0,0,0,0,1,0
LINC02432,3,6,3,2,2,0,4,2,1,2,4
LINC02433,23,39,33,43,14,39,22,42,29,5,37
LINC02436,1,0,2,0,0,0,1,1,0,0,0
LINC02439,1,0,0,0,0,0,0,2,0,0,0
LINC02441,0,0,0,1,0,0,1,1,0,0,1
LINC02443,0,0,1,0,0,0,0,0,0,1,0
LINC02444,1,1,1,1,4,1,0,0,1,0,1
LINC02446,1,0,1,1,1,0,1,0,0,7,0
LINC02449,118,133,99,88,99,153,103,132,93,40,50
LINC02450,1,1,1,1,0,2,1,1,2,0,0
LINC02451,0,0,0,0,0,0,0,0,0,0,0
LINC02453,7,2,1,2,2,1,2,4,2,1,1
LINC02458,56,212,76,204,47,171,48,154,173,120,237
LINC02459,0,0,0,0,0,0,0,0,0,0,0
LINC02461,0,0,0,0,0,1,2,2,0,0,0
LINC02465,4,0,1,1,3,2,1,1,0,0,0
LINC02466,1,0,0,0,0,0,0,0,0,0,0
LINC02470,5,4,4,7,5,2,11,3,4,5,4
LINC02472,2,0,0,1,0,4,1,1,0,0,2
LINC02473,18,22,62,15,98,10,32,70,32,1,10
LINC02475,12,25,30,11,6,26,17,5,8,14,7
LINC02476,2,1,1,0,0,0,0,0,0,1,0
LINC02480,1,0,0,0,0,0,0,0,0,0,0
LINC02481,35,59,46,42,31,37,47,74,42,86,18
LINC02482,28,14,28,10,17,9,13,16,16,9,17
LINC02483,0,0,1,0,0,0,0,0,0,0,0
LINC02487,10,14,10,8,4,10,13,49,9,16,15
LINC02488,0,0,1,2,1,0,2,0,4,0,2
LINC02489,1,2,0,1,0,4,0,0,1,1,0
LINC02490,0,0,0,1,0,0,0,0,0,0,0
LINC02492,0,0,0,1,1,0,0,0,0,0,0
LINC02493,1,0,2,0,1,0,0,1,0,2,0
LINC02494,0,0,0,0,0,0,0,0,0,0,0
LINC02496,0,0,1,0,0,0,0,0,0,0,0
LINC02499,2,0,0,1,0,0,0,0,0,0,0
LINC02501,0,0,0,0,0,0,0,0,0,0,0
LINC02502,1,0,0,0,0,0,0,0,0,0,0
LINC02504,3,0,1,5,0,0,0,0,0,0,0
LINC02508,0,1,1,1,0,0,0,0,0,0,0
LINC02509,0,0,0,0,0,0,0,0,0,0,0
LINC02511,1,1,1,2,1,0,1,0,0,0,2
LINC02513,0,7,3,0,6,4,4,0,1,1,1
LINC02514,0,0,0,0,0,0,0,0,0,0,0
LINC02515,0,0,0,0,0,0,2,0,0,0,0
LINC02516,1,1,1,1,0,0,0,1,0,17,0
LINC02517,0,0,0,0,0,0,0,0,0,0,0
LINC02518,2,4,4,0,0,2,2,1,1,0,1
LINC02523,0,0,0,0,1,0,2,0,0,0,0
LINC02524,0,0,0,0,0,0,0,0,0,0,0
LINC02525,16,31,35,24,33,20,39,20,24,18,11
LINC02526,1,3,6,1,3,0,3,5,0,6,1
LINC02528,1,0,0,0,0,1,0,0,0,0,0
LINC02529,0,0,1,0,0,0,0,0,0,0,0
LINC02530,1,0,1,0,0,0,0,1,0,0,0
LINC02532,4,0,2,3,1,0,0,3,0,3,1
LINC02534,0,0,0,0,0,0,0,0,0,0,0
LINC02535,3,5,6,1,2,2,3,0,5,3,1
LINC02538,16,22,22,10,13,18,12,9,15,12,5
LINC02539,0,0,0,0,0,0,0,0,1,0,0
LINC02540,0,0,1,0,0,0,0,1,0,0,0
LINC02541,1,0,0,2,0,0,0,0,1,0,0
LINC02544,0,0,1,0,1,0,3,0,1,2,0
LINC02545,1,0,0,0,0,0,0,0,0,0,0
LINC02546,2,0,0,0,2,0,0,1,0,2,0
LINC02547,4,1,1,0,0,2,0,1,3,3,2
LINC02548,1,0,0,0,0,0,0,0,0,0,0
LINC02549,0,0,0,1,0,4,0,1,0,0,0
LINC02550,1,0,0,0,1,0,1,0,0,0,0
LINC02552,72,68,55,69,40,63,46,69,79,9,60
LINC02554,2,1,2,3,2,5,1,0,6,1,1
LINC02556,7,2,4,2,3,0,1,1,2,18,2
LINC02560,36,18,30,11,7,6,25,10,18,31,2
LINC02561,0,0,1,0,0,0,0,0,0,0,0
LINC02563,0,1,0,0,0,0,0,0,0,0,0
LINC02565,0,1,1,0,0,2,0,0,0,1,0
LINC02567,0,0,2,0,0,0,0,1,2,3,0
LINC02570,3,1,0,1,4,1,1,1,0,1,1
LINC02571,1,1,0,0,0,0,1,1,0,2,0
LINC02572,9,6,9,4,4,2,4,5,7,0,0
LINC02574,2,0,0,3,2,2,2,2,0,1,2
LINC02577,4,0,1,0,0,1,0,0,0,0,0
LINC02579,2,0,1,0,2,0,1,0,0,16,1
LINC02582,2,0,1,0,2,0,1,0,1,2,0
LINC02583,5,6,1,1,5,2,9,1,3,1,2
LINC02585,15,13,12,12,16,7,19,16,14,21,3
LINC02587,4,5,5,4,9,4,13,5,5,13,6
LINC02593,166,89,111,51,60,55,91,87,33,243,17
LINC02596,1,0,2,1,3,1,1,0,1,66,1
LINC02601,5,5,12,2,11,9,8,8,5,4,4
LINC02603,3,2,5,1,3,4,4,2,1,27,1
LINC02607,512,486,393,832,411,632,445,487,516,78,1577
LINC02608,0,0,1,1,2,0,0,1,0,3,0
LINC02609,196,297,218,219,175,280,209,364,272,154,159
LINC02610,107,181,150,85,58,46,21,129,92,48,80
LINC02611,12,9,14,10,7,10,9,7,7,11,7
LINC02612,1,0,1,0,0,0,1,0,0,0,0
LINC02613,35,32,32,38,31,33,41,57,36,59,20
LINC02614,313,110,237,132,326,133,365,226,170,934,84
LINC02615,25,22,35,12,53,16,43,32,15,13,10
LINC02616,0,1,0,0,0,0,0,1,0,1,2
LINC02617,1,2,0,1,0,2,0,0,0,42,1
LINC02619,0,0,0,1,0,1,0,0,0,0,0
LINC02620,1,0,0,0,0,0,0,5,0,0,0
LINC02622,1,0,0,0,2,2,1,0,2,0,1
LINC02623,2,1,1,4,0,1,0,5,1,1,2
LINC02624,1,0,0,0,0,0,1,1,1,6,0
LINC02626,2,0,2,0,4,0,1,1,2,2,2
LINC02631,2,0,1,3,2,6,3,6,2,6,0
LINC02639,5,1,2,0,2,0,4,2,2,3,0
LINC02643,0,0,0,1,0,0,0,0,0,0,0
LINC02644,1,0,0,1,0,0,1,0,0,0,0
LINC02647,0,0,0,0,0,0,0,0,0,0,0
LINC02649,141,35,46,18,95,40,148,34,27,63,7
LINC02650,0,0,0,0,0,0,0,0,0,0,0
LINC02652,1,0,1,3,3,1,3,1,0,1,0
LINC02653,1,0,2,1,0,1,1,0,0,1,0
LINC02654,1,0,3,1,0,1,1,1,1,0,0
LINC02655,0,0,0,0,0,0,1,0,0,4,0
LINC02658,0,0,0,1,0,0,0,0,0,0,0
LINC02660,2,0,0,0,1,0,1,0,2,0,0
LINC02662,0,0,1,0,0,0,0,0,1,0,0
LINC02665,0,0,0,0,3,0,0,0,0,0,0
LINC02667,0,0,0,0,0,0,0,0,1,0,0
LINC02668,25,83,83,68,31,51,59,102,57,23,69
LINC02669,50,35,78,27,83,37,120,49,38,87,18
LINC02670,0,1,0,0,1,0,0,0,0,0,0
LINC02671,10,4,8,3,7,10,8,8,10,6,17
LINC02676,1,0,0,0,0,0,0,0,0,0,0
LINC02677,0,0,0,3,0,0,0,0,0,0,0
LINC02679,1,2,7,8,5,7,9,5,5,9,1
LINC02681,3,0,1,4,1,0,4,1,2,1,0
LINC02682,0,0,0,0,0,0,0,0,0,0,0
LINC02683,0,0,1,2,0,1,1,1,0,1,0
LINC02684,0,0,0,0,0,0,0,0,0,0,0
LINC02685,0,0,0,1,0,0,1,0,0,0,0
LINC02686,0,0,0,0,0,0,0,0,0,0,0
LINC02687,21,14,18,11,14,13,17,18,20,14,3
LINC02688,22,8,7,13,10,2,17,9,13,57,3
LINC02691,3,8,9,4,5,2,4,6,4,8,3
LINC02693,1108,2244,1714,1762,815,2596,1061,2178,2275,1279,1511
LINC02694,0,0,0,0,0,0,0,0,0,1,1
LINC02696,16,19,26,17,19,16,21,16,20,10,9
LINC02701,28,28,58,31,63,17,47,52,27,22,15
LINC02702,7,1,5,2,4,2,3,1,2,5,1
LINC02706,0,0,1,1,1,2,2,6,5,2,1
LINC02709,10,6,17,6,9,6,13,12,4,19,3
LINC02710,0,0,0,0,0,0,0,0,0,0,0
LINC02711,0,0,0,0,0,1,0,0,0,0,0
LINC02712,1,3,5,2,5,5,4,6,1,1,1
LINC02713,0,0,0,0,0,0,0,0,0,0,0
LINC02714,60,56,171,597,141,450,289,738,611,1047,142
LINC02719,0,0,0,0,0,0,0,0,0,0,0
LINC02720,20,9,9,5,17,4,22,3,10,37,2
LINC02721,1,0,0,1,3,0,0,0,1,1,0
LINC02723,45,74,48,36,41,48,25,65,57,16,18
LINC02724,79,111,74,86,50,64,54,76,75,20,59
LINC02727,0,0,0,0,0,0,0,0,0,1,0
LINC02728,5,3,5,2,6,11,14,11,3,6,4
LINC02729,0,0,1,0,0,0,0,0,0,0,0
LINC02731,299,491,584,375,265,223,398,634,518,2355,266
LINC02733,2,0,1,2,0,2,3,3,4,27,0
LINC02734,5,8,10,4,4,11,9,14,10,7,9
LINC02735,1,0,0,0,0,0,0,0,0,0,0
LINC02737,0,0,0,1,0,0,1,1,0,0,0
LINC02741,1,0,0,3,0,1,2,0,0,0,0
LINC02742,0,0,0,2,0,0,0,1,0,2,0
LINC02743,2,4,2,1,0,2,3,3,1,2,1
LINC02744,2,0,3,3,10,1,9,3,2,0,3
LINC02747,0,0,0,1,0,0,0,1,0,0,0
LINC02749,3,2,1,0,1,3,3,1,0,1,0
LINC02751,3,0,2,0,0,0,0,1,1,1,0
LINC02753,3,3,1,0,3,2,1,4,1,1,0
LINC02759,0,0,4,0,0,0,4,1,0,1,0
LINC02760,0,0,1,0,0,0,0,0,0,1,0
LINC02761,4,6,3,8,5,3,5,7,7,0,5
LINC02762,120,225,186,163,117,230,173,187,143,103,235
LINC02763,2,4,0,2,5,3,8,1,3,14,2
LINC02764,3,1,2,1,2,1,2,0,0,2,0
LINC02771,4,2,0,1,1,0,3,1,3,6,1
LINC02774,40,41,45,35,50,40,55,56,44,13,21
LINC02777,45,49,56,33,51,28,49,58,33,21,5
LINC02783,0,0,0,0,0,0,0,0,0,0,0
LINC02789,0,0,2,2,0,0,0,0,0,0,0
LINC02790,1,0,0,1,0,0,0,0,0,1,0
LINC02798,150,434,292,264,113,331,178,381,329,114,457
LINC02800,2,0,0,1,3,1,0,1,3,7,0
LINC02802,145,122,177,123,160,142,174,180,159,83,85
LINC02803,25,11,19,15,15,17,22,12,8,79,3
LINC02805,1,1,1,0,1,0,1,0,1,0,2
LINC02810,0,0,0,0,0,0,0,0,0,0,0
LINC02817,3,0,3,0,8,0,2,0,2,0,0
LINC02823,1,0,1,0,0,0,1,1,0,0,0
LINC02824,0,0,0,1,0,1,0,0,1,1,0
LINC02828,0,0,0,1,2,5,2,1,0,0,0
LINC02829,0,0,0,0,0,0,0,0,0,0,0
LINC02830,0,1,1,0,1,1,2,0,0,0,0
LINC02831,0,0,0,1,0,1,0,0,0,0,0
LINC02833,0,0,1,2,0,1,1,0,0,5,1
LINC02837,1,0,1,4,0,1,0,0,1,0,0
LINC02839,1,0,2,1,3,2,1,0,0,2,1
LINC02840,0,0,1,1,0,0,0,1,0,0,0
LINC02841,0,0,0,0,0,0,0,0,0,0,0
LINC02843,2,0,0,0,2,0,3,2,0,4,0
LINC02844,3,2,1,0,2,0,0,0,0,3,1
LINC02845,0,0,0,0,0,0,0,0,0,0,0
LINC02850,0,0,1,0,0,0,0,0,0,0,0
LINC02851,5,2,3,1,3,1,4,1,5,2,1
LINC02853,0,1,1,0,2,1,1,1,1,0,0
LINC02854,0,0,0,0,0,0,0,0,0,0,0
LINC02855,1,0,0,0,0,0,0,0,0,0,1
LINC02857,6,26,13,23,4,33,16,22,25,15,30
LINC02860,2,0,1,0,2,0,2,2,2,4,1
LINC02861,4,15,23,11,13,15,23,39,20,55,18
LINC02862,1,0,1,1,1,0,3,0,0,0,0
LINC02864,3,2,2,2,5,0,0,0,1,1,0
LINC02868,1,0,0,0,0,0,1,0,0,0,0
LINC02869,5,0,5,2,3,1,4,0,1,0,0
LINC02872,24,32,26,16,28,20,23,18,19,5,11
LINC02873,0,0,0,0,0,0,0,0,0,0,0
LINC02875,5,3,7,1,4,3,4,3,4,0,1
LINC02876,0,0,0,2,0,0,0,0,0,0,0
LINC02877,0,0,3,0,1,1,1,1,0,5,1
LINC02880,8,4,18,5,13,10,11,11,5,38,8
LINC02882,11,5,16,10,34,3,13,4,7,1,3
LINC02884,0,0,1,2,0,0,1,0,0,2,1
LINC02889,2,1,0,0,4,1,0,0,1,5,0
LINC02891,5,15,15,2,0,5,5,4,2,7,2
LINC02893,7,5,6,2,6,6,4,5,4,0,3
LINC02894,1,0,0,1,1,0,1,7,0,0,0
LINC02897,31,45,51,17,31,15,17,27,22,11,13
LINC02898,5,0,8,4,3,1,10,6,9,14,2
LINC02899,10,5,6,8,2,11,10,21,16,3,175
LINC02900,1,0,0,1,0,0,0,0,0,1,0
LINC02901,24,14,9,4,27,4,26,13,10,58,5
LINC02902,2,1,0,0,0,0,2,1,0,1,0
LINC02903,0,0,2,1,0,1,0,1,0,5,0
LINC02904,147,152,192,118,126,122,175,166,156,96,44
LINC02907,4,2,6,6,2,8,3,13,7,16,4
LINC02908,76,46,99,27,57,36,56,52,33,136,4
LINC02909,1,0,1,1,0,1,1,0,1,4,1
LINC02910,7,5,12,3,10,5,5,4,6,34,10
LINC02914,2,0,0,0,0,0,2,0,1,0,0
LINC02915,0,1,1,1,2,2,5,4,3,6,1
LINC02937,2,2,1,2,3,4,4,1,2,6,2
LINC02941,1,3,1,4,0,2,0,1,3,2,3
LINC02944,24,15,35,8,24,14,36,11,13,1,6
LINC02947,0,0,0,0,1,0,0,0,0,0,0
LINC02953,2,16,29,12,28,6,7,32,21,2,12
LINC02957,1,0,0,0,2,0,0,1,0,1,0
LINC02981,160,138,566,413,127,579,524,448,370,177,261
LINC02982,5,3,15,3,7,7,7,14,8,11,7
LINC02983,51,92,100,85,48,91,65,120,92,136,22
LINC02984,18,26,30,20,33,17,31,57,13,6,14
LINC02985,17,11,23,8,13,7,13,17,12,14,6
LINC02987,392,310,493,300,340,328,431,413,328,432,190
LINC02991,1,0,1,0,0,0,0,0,0,0,0
LINC02994,0,0,1,4,0,0,0,1,0,0,0
LINC02995,35,19,24,22,20,28,36,30,17,24,13
