symbol,SL6655,SL7393,SL7396,SL7625,SL7632,SL7805
MAP3K1,238,610,260,539,450,572
MAP3K10,28136,21945,13726,29274,19475,23198
MAP3K11,2792,3619,2478,4030,2798,3063
MAP3K12,4376,4807,2422,4253,3920,5083
MAP3K13,2143,2848,1969,3173,2986,2892
MAP3K14,689,726,363,770,621,675
MAP3K15,56,26,23,51,29,49
MAP3K19,4,16,12,4,5,20
MAP3K2,1335,2335,1567,1961,1745,2240
MAP3K2-DT,45,199,70,190,48,301
MAP3K20,954,1689,1351,2238,1398,1199
MAP3K20-AS1,3,9,6,10,12,6
MAP3K21,519,607,238,887,438,522
MAP3K3,1769,2141,1399,2111,1849,2180
MAP3K4,1499,1915,1222,2152,2002,2174
MAP3K5,1941,3514,1955,3099,2769,2695
MAP3K5-AS1,19,30,16,16,19,17
MAP3K6,1001,1381,1189,1292,992,1177
MAP3K7,1426,1782,1092,1861,1718,2125
MAP3K7CL,46,56,91,108,80,46
MAP3K8,100,127,134,148,91,97
MAP3K9,11715,9798,5338,13561,11273,15800
MAP4,26042,37760,31775,30533,28851,33710
MAP4K1,100,138,113,105,88,93
MAP4K2,4057,3159,2021,3859,2926,4205
MAP4K3,1658,1878,1202,1892,1785,2431
MAP4K3-DT,872,1057,889,1112,1076,1238
MAP4K4,12429,21543,15971,14963,13224,17742
MAP4K5,666,1628,1031,1026,1010,1458
MAP6,6834,6581,4603,6583,6716,7509
MAP6D1,1907,2102,1768,1961,1875,1996
MAP7,2143,4194,3259,2991,2923,3606
MAP7D1,18094,16380,10882,21230,16900,17398
MAP7D2,9636,8446,5715,10893,9410,9585
MAP7D3,147,204,229,387,161,161
MAP9,8269,8284,5353,9565,8969,9982
MAPK1,24703,19127,11868,25598,22472,32153
MAPK10,16652,10916,8123,18529,17487,24023
MAPK10-AS1,14,33,45,23,28,26
MAPK11,5508,6698,4863,6699,5577,5799
MAPK12,2278,2494,1721,2531,1755,1842
MAPK13,1065,649,413,949,795,1157
MAPK14,2174,2018,1150,2482,2101,2896
MAPK15,209,206,119,263,142,69
MAPK1IP1L,2100,2518,1507,3070,2633,3207
MAPK3,9513,10007,8074,9584,8981,10440
MAPK4,5384,6958,3040,6947,6075,5582
MAPK6,3237,3048,1764,3948,3681,4133
MAPK6-DT,0,5,8,9,5,8
MAPK7,617,897,518,845,544,753
MAPK8,3171,2790,1528,4000,3567,4390
MAPK8IP1,21229,18894,11125,24582,17812,22221
MAPK8IP1P1,42,7,4,12,10,60
MAPK8IP2,41423,27729,19024,39191,28617,34539
MAPK8IP3,64228,55712,30812,57541,46265,68241
MAPK9,14100,11969,7108,14824,14184,18160
MAPKAP1,3899,4766,2902,5436,4589,4455
MAPKAPK2,861,1567,1236,1684,1092,1358
MAPKAPK3,174,928,639,512,395,469
MAPKAPK5,835,892,570,1189,1010,1374
MAPKAPK5-AS1,113,120,86,140,110,117
MAPKAPK5P1,0,0,1,0,0,1
MAPKBP1,5090,5243,3315,4695,4302,6135
MAPRE1,787,1990,1319,1991,1490,1842
MAPRE1P3,3,2,3,1,3,5
MAPRE2,22198,17154,10772,24185,20171,25504
MAPRE3,10339,10973,8543,12240,11019,11106
MAPRE3-AS1,34,68,56,65,63,57
MAPT,60074,64514,44188,70668,59245,63668
MARCHF1,930,1098,769,1257,922,1491
MARCHF10,34,38,30,46,58,41
MARCHF10-DT,4,7,5,8,2,4
MARCHF11,130,162,98,163,183,154
MARCHF2,2946,3360,3111,3123,3444,3913
MARCHF3,33,115,121,88,80,94
MARCHF4,1646,1393,625,2081,1599,1620
MARCHF5,1135,1427,854,1446,1286,1698
MARCHF6,14422,12497,7602,15830,14138,19713
MARCHF7,1364,2118,1274,1907,1622,2454
MARCHF8,1092,1790,1176,1752,1307,1834
MARCHF9,1682,1891,1400,2059,1601,1730
MARCKSL1,2963,8874,6970,7591,5552,7698
MARCO,0,45,22,72,17,3
MARCOL,0,1,2,1,0,3
MARF1,13278,9306,6009,15992,14642,17319
MARK1,2036,1951,1131,2367,2189,2745
MARK2,5034,5141,3283,6221,4995,5933
MARK2P10,1,3,0,1,2,4
MARK2P11,0,1,0,0,0,7
MARK2P12,0,0,1,1,0,1
MARK2P13,1,0,3,0,0,7
MARK2P14,0,0,0,0,0,0
MARK2P4,2,0,3,0,0,2
MARK2P5,0,0,1,0,1,1
MARK2P7,0,1,0,0,0,2
MARK3,2769,3730,2758,3398,2993,3415
MARK3P1,0,0,2,2,0,1
MARK4,5672,5507,3914,5735,4568,5468
MARS1,5405,5625,3280,6157,5292,7140
MARS2,250,361,154,264,278,395
MARVELD1,292,611,358,619,349,409
MARVELD2,67,160,59,173,119,89
MARVELD3,11,32,32,32,18,31
MAS1,155,48,27,207,155,328
MAS1L,0,0,2,0,0,0
MAS1LP1,0,0,0,0,0,0
MASP1,43,673,378,257,138,222
MASP2,217,253,137,245,247,322
MAST1,16376,15588,8990,15784,12147,16560
MAST2,6273,6377,3780,7682,5793,7723
MAST3,29956,21665,10999,33025,23959,34452
MAST4,6124,6757,4052,7270,6108,7417
MASTL,637,306,215,520,382,409
MAT1A,5,7,12,15,6,16
MAT2A,4210,5970,3334,5437,4370,5556
MAT2B,2669,2816,1779,3583,3732,3867
MATK,3727,3461,2610,4552,3300,3503
MATN1,27,35,27,34,24,45
MATN1-AS1,4,36,42,32,17,30
MATN2,318,954,475,812,506,693
MATN3,122,103,103,106,160,127
MATN4,19,12,6,23,10,16
MATR3,21591,23851,15228,26955,23042,27114
MAU2,3586,4721,2966,3688,3228,4360
MAVS,953,1854,1085,1691,1075,2108
MAX,962,1580,1192,1591,1554,1338
MAZ,865,699,566,1056,676,805
MB,3,22,17,13,11,10
MB21D2,442,412,182,610,563,616
MBD1,4407,4614,2650,4951,4145,5306
MBD2,1261,1176,731,1488,1531,1698
MBD3,4391,5862,4189,6861,5102,4408
MBD3L1,0,0,1,1,0,0
MBD3L2,0,0,0,0,0,0
MBD3L2B,0,0,0,0,0,1
MBD3L3,0,0,0,0,0,1
MBD3L4,0,0,0,0,0,0
MBD3L5,0,0,1,0,0,0
MBD4,730,1035,799,1102,833,924
MBD5,1617,1612,901,1861,1772,2393
MBD6,704,1512,1004,1061,910,1048
MBIP,330,458,351,385,360,410
MBL1P,37,52,37,53,48,55
MBL2,0,1,2,0,0,6
MBL3P,9,13,11,21,16,31
MBLAC1,243,226,177,290,210,213
MBLAC2,670,822,487,726,716,951
MBNL1,3860,3907,2377,4674,4075,5400
MBNL1-AS1,227,257,161,278,197,310
MBNL2,8396,8541,5120,9439,9307,13298
MBNL3,37,179,99,136,82,125
MBOAT1,26,41,36,95,32,58
MBOAT2,2054,3641,2199,3119,2492,3444
MBOAT4,6,9,3,8,2,7
MBOAT7,19477,14087,9105,19637,14970,18879
MBP,160737,189348,230584,123346,108615,186851
MBTD1,364,654,442,580,453,680
MBTPS1,5207,4924,3365,6274,5570,6415
MBTPS2,939,1006,580,1116,1271,1773
MC1R,154,306,215,242,225,208
MC2R,0,0,0,0,0,0
MC3R,1,2,2,5,5,7
MC4R,89,26,49,30,51,77
MC5R,5,15,3,15,5,6
MCAM,2193,4242,3738,5905,3042,3557
MCAT,995,979,576,1347,1079,1070
MCC,661,1810,905,1171,1041,1182
MCCC1,1127,1541,975,1631,1451,1711
MCCC2,759,1631,1199,1248,867,1154
MCCD1,1,2,0,0,0,0
MCCD1P1,0,3,1,0,0,2
MCEE,98,136,117,117,110,138
MCEMP1,11,16,5,6,8,13
MCF2,791,832,494,1071,1002,1065
MCF2L,14750,16517,10139,15001,14554,15273
MCF2L2,3715,5234,2905,4739,4725,5730
MCFD2,4913,5015,2895,6554,5988,6646
MCHR1,1521,1100,523,1877,1616,1783
MCHR2,1311,817,542,1340,964,1491
MCHR2-AS1,0,0,0,0,2,3
MCIDAS,5,10,1,4,4,11
MCL1,2052,3047,2140,3299,2005,2468
MCM10,6,3,5,100,3,9
MCM2,447,453,352,774,482,649
MCM3,705,1010,697,1587,836,1057
MCM3AP,2542,2614,1564,3470,2579,3994
MCM3AP-AS1,200,334,276,302,181,246
MCM4,1843,1677,1171,2569,1806,2615
MCM5,135,397,262,434,212,271
MCM6,534,705,572,988,673,1004
MCM7,1450,2057,2465,2484,1786,1865
MCM8,140,251,242,490,176,303
MCM9,202,222,149,258,207,355
MCMBP,541,859,586,901,708,966
MCMDC2,63,114,88,109,97,120
MCOLN1,2237,2110,1305,2490,2182,2379
MCOLN2,3,13,12,26,9,13
MCOLN3,6,18,24,24,14,14
MCPH1,345,461,290,554,447,544
MCRIP1,319,298,277,530,326,292
MCRIP2,591,774,685,785,635,622
MCRIP2P2,0,0,1,1,0,1
MCRS1,2243,3017,2274,3032,2664,2701
MCTP1,2543,2959,2066,3379,3121,4936
MCTP2,65,112,54,151,42,221
MCTS1,528,627,459,764,632,727
MCTS2P,41,32,25,57,3,72
MCU,663,796,450,906,833,988
MCUB,79,74,108,96,92,112
MCUR1,2093,2238,1419,2505,2227,2377
MDC1,1015,1645,969,1370,1132,1588
MDC1-AS1,0,0,1,0,0,0
MDFI,48,148,133,227,112,157
MDFIC,159,345,237,355,194,297
MDFIC2,0,0,0,0,0,1
MDGA1,1772,2672,1166,2789,1553,2467
MDGA2,526,720,616,859,790,766
MDH1,14095,15276,10552,17091,16457,18027
MDH1B,151,195,79,178,161,235
MDH2,7874,6052,4369,9251,7546,8616
MDK,89,267,179,339,183,151
MDM1,222,423,284,377,293,343
MDM2,817,1280,798,1357,1163,1654
MDM4,812,1463,1198,1496,1091,1605
MDN1,4495,5643,3774,5434,4608,6062
MDP1,2,1,3,0,1,3
MDS2,2,5,4,0,3,11
ME1,1163,1571,854,1476,1290,1742
ME2,1209,1569,1010,1696,1383,1844
ME3,2482,2192,1484,2901,2289,3073
MEA1,1181,1199,1027,1648,1466,1429
MEAF6,2435,2595,1776,3066,2982,3244
MEAK7,465,664,384,625,489,658
MECOM,255,586,231,424,527,339
MECOM-AS1,1,1,1,1,0,0
MECP2,8118,8804,5450,10303,9550,11181
MECR,1390,1571,1256,1849,1538,1802
MED1,1048,1375,792,1552,1302,1870
MED10,812,1026,712,1040,1026,943
MED11,119,182,149,140,132,132
MED12,2067,2842,1652,2311,2035,2771
MED12L,1100,912,459,1307,1047,1649
MED13,2386,3586,1879,3414,2948,4499
MED13L,3443,4265,2498,4691,3788,5917
MED13P1,0,0,0,0,0,0
MED14,1555,1930,999,1958,1523,2099
MED14OS,7,10,4,7,2,6
MED14P1,0,0,0,0,0,0
MED15,6768,7308,4967,7974,6657,7350
MED15P3,0,1,0,0,0,2
MED15P5,4,8,0,6,5,4
MED15P9,0,2,2,0,1,10
MED16,4534,4354,3050,5025,3509,4959
MED17,594,822,504,708,636,777
MED18,156,181,138,224,162,192
MED19,464,619,593,674,578,501
MED20,211,349,171,392,329,376
MED21,919,854,611,1138,1110,1375
MED22,1226,1771,1368,1723,1441,1469
MED23,880,1261,714,1057,900,1469
MED24,5787,6227,4076,7521,5607,6683
MED25,4398,3482,2333,3858,2488,3489
MED26,249,358,279,346,303,343
MED27,442,530,408,585,555,591
MED28,2562,2832,1749,3611,3047,3830
MED28P2,0,0,0,0,0,1
MED28P3,6,5,6,4,6,4
MED28P5,0,0,0,0,0,2
MED28P6,1,3,1,1,0,2
MED29,4435,5673,3941,5756,4935,5626
MED30,50,99,64,86,84,63
MED31,61,113,55,73,65,93
MED4,413,627,445,642,585,486
MED4-AS1,2,4,1,6,2,7
MED6,390,458,342,525,516,499
MED7,346,402,290,450,406,548
MED8,673,950,576,812,795,875
MED9,1267,1545,1174,1575,1474,1481
MEDAG,46,41,57,182,33,51
MEF2A,5530,4993,2860,5985,5555,8786
MEF2C,26271,22079,12888,28962,27129,34243
MEF2C-AS1,106,154,118,163,174,171
MEF2C-AS2,2,7,12,5,3,3
MEF2D,16625,9884,5695,15882,13495,18105
MEFV,47,30,14,28,26,54
MEG3,43965,64816,66915,51747,46278,37314
MEG9,245,503,368,326,296,256
MEGF10,210,1915,905,686,693,1142
MEGF11,240,711,608,520,430,933
MEGF6,941,1134,572,1249,913,783
MEGF8,33107,20035,11550,31222,22208,30717
MEGF9,4860,5962,3419,5793,5409,7090
MEI1,141,100,114,94,68,155
MEI4,3,17,21,12,27,18
MEIG1,14,12,18,11,8,13
MEIKIN,1,16,16,10,9,7
MEIOB,31,44,36,42,46,47
MEIOC,110,100,70,158,89,132
MEIOSIN,3,2,3,2,2,7
MEIS1,149,391,221,218,172,388
MEIS1-AS2,0,2,0,0,0,0
MEIS2,1005,1728,1288,1809,1454,1488
MEIS3,5383,4626,3721,6615,4484,5472
MELK,4,4,4,172,8,14
MELTF,684,667,454,849,610,814
MELTF-AS1,146,282,234,246,184,150
MEMO1,288,430,316,378,279,380
MEMO1P4,0,0,0,0,1,2
MEMO1P5,0,1,0,1,0,2
MEN1,2864,2967,1774,3329,2568,2887
MEOX1,5,8,17,7,9,6
MEOX2,4,5,15,6,9,7
MEP1A,2,2,3,5,1,8
MEP1B,21,28,34,18,20,40
MEPCE,3238,3067,2157,3908,2858,2934
MEPE,291,276,269,233,256,351
MERTK,200,1070,702,525,445,442
MESD,969,1279,997,1390,1061,1175
MESP1,191,184,209,269,164,115
MESP2,43,40,36,57,34,48
MEST,2475,2400,1570,3176,2617,3350
MESTP3,3,3,5,2,4,8
MET,476,930,313,1166,1090,996
METAP1,1776,1476,874,2450,1764,2398
METAP1D,277,363,231,345,303,347
METAP2,2091,3361,2430,3384,2887,2843
METRN,1768,4268,3494,3135,2733,2316
METRNL,185,368,267,403,279,248
METTL1,178,145,86,174,125,159
METTL11B,1,1,0,2,0,2
METTL14,419,759,526,621,650,731
METTL15,328,461,330,522,475,580
METTL15P3,0,0,0,0,0,1
METTL16,881,1543,1096,1457,1121,1231
METTL17,252,469,381,340,338,370
METTL18,65,97,83,71,55,89
METTL21A,466,750,386,667,722,651
METTL21AP1,7,5,4,7,3,2
METTL21C,9,44,11,15,64,42
METTL21EP,39,47,51,45,48,59
METTL22,530,730,474,635,587,762
METTL23,59,110,96,110,98,83
METTL24,92,112,63,126,109,130
METTL25,84,195,174,170,166,149
METTL26,1811,1895,1890,2273,1921,1329
METTL27,27,89,55,51,43,86
METTL2A,425,581,411,686,541,587
METTL2B,713,1076,719,1016,862,813
METTL3,1079,1267,936,1254,1121,1363
METTL4,210,274,193,367,247,383
METTL5,539,719,542,718,586,618
METTL6,706,931,684,940,851,970
METTL7A,442,3982,3344,2069,1725,1556
METTL7B,135,111,114,121,66,162
METTL8,781,850,731,1080,770,1198
METTL9,3657,3526,2356,4688,3631,4506
MEX3A,54,154,113,430,84,114
MEX3B,332,354,185,286,251,361
MEX3C,675,941,466,1066,903,1197
MEX3D,436,614,365,634,506,449
MFAP1,780,1115,694,1111,996,967
MFAP2,9,8,16,12,6,7
MFAP3,773,936,454,1003,908,1177
MFAP3L,1171,3082,1380,1997,1682,2313
MFAP4,349,448,697,890,214,242
MFAP5,4,7,15,9,3,10
MFF,2631,3505,2720,3274,3228,3187
MFF-DT,103,92,61,114,105,148
MFGE8,3112,4628,3188,5534,3791,3882
MFHAS1,1971,1953,1073,2509,1977,2603
MFN1,742,1021,686,1003,802,1071
MFN1P1,1,2,0,0,1,2
MFN2,12140,12009,7925,15493,12990,16330
MFNG,105,176,99,196,161,140
MFRP,0,0,0,0,0,0
MFSD1,457,673,464,929,705,747
MFSD10,2788,3207,2355,3452,2365,2467
MFSD11,870,938,679,947,1018,1187
MFSD12,4603,3357,2612,5148,3330,4359
MFSD13A,1025,1337,944,1138,1294,1299
MFSD13B,99,88,83,119,89,85
MFSD14A,1329,1502,833,1713,1618,1930
MFSD14B,880,1408,881,1497,1198,1556
MFSD14C,205,225,147,303,230,301
MFSD2A,1555,1404,1218,1289,1283,1322
MFSD2B,15,36,34,19,26,23
MFSD3,2024,1749,1352,2473,1731,1852
MFSD4A,10762,6600,3799,10435,8611,12572
MFSD4B,354,402,260,403,339,440
MFSD4BP1,0,0,0,0,0,5
MFSD5,688,906,527,932,769,844
MFSD6,8940,6919,4393,9668,7717,12070
MFSD6L,0,1,0,2,3,5
MFSD8,368,597,365,538,435,676
MFSD9,243,308,160,375,290,392
MGA,1621,2345,1342,2382,2031,2810
MGAM,15,19,23,17,16,45
MGAM2,6,10,10,1322,37,13
MGARP,11,22,26,26,37,24
MGAT1,3399,4253,2556,4398,3388,3874
MGAT2,0,1,1,1,0,3
MGAT3,12948,10171,5508,12379,10333,14483
MGAT3-AS1,178,122,36,164,131,183
MGAT4A,1829,1679,1017,2486,2148,2916
MGAT4B,3049,3905,2339,3996,3093,3526
MGAT4C,163,292,154,200,153,232
MGAT4D,2,0,1,0,0,11
MGAT4EP,20,12,7,13,13,15
MGAT5,6137,5701,3365,7717,6520,9391
MGAT5B,20894,14539,8088,21809,16561,15398
MGC12916,8,16,3,8,15,15
MGC15885,4,2,5,6,0,11
MGC16275,72,366,196,183,141,171
MGC27382,0,0,0,0,0,3
MGC32805,0,3,0,1,4,4
MGLL,19782,26008,15340,24101,17214,20611
MGME1,87,239,192,378,157,197
MGMT,151,234,176,271,219,229
MGP,39,137,417,317,59,36
MGRN1,10265,12545,6684,10463,9694,12144
MGST1,195,1053,726,683,299,411
MGST2,86,179,142,210,145,123
MGST3,1651,2394,2036,2205,2262,2398
MHENCR,66,166,141,133,94,116
MIA,1,5,0,4,1,2
MIA2,8,22,14,25,22,28
MIA3,3674,4482,2568,4947,4750,5122
MIAT,15993,22206,16339,14958,16166,18023
MIB1,2973,4088,2196,4487,3397,5154
MIB2,9101,10705,6725,10559,7891,9026
MICA,89,213,199,157,97,163
MICAL1,4152,5437,3467,4759,4106,3521
MICAL2,13328,12274,6418,17178,14159,16458
MICAL3,4113,4591,2603,4349,3856,5333
MICALL1,758,1237,858,1237,834,1385
MICALL2,1728,4420,3043,2026,2260,2768
MICB,37,56,23,64,41,42
MICC,0,0,0,0,0,1
MICOS10,934,898,710,1645,1330,1478
MICOS13,533,629,681,849,717,590
MICU1,3534,4098,3085,4433,3988,4150
MICU2,523,877,697,753,662,709
MICU3,5594,5206,3126,5479,4732,6684
MID1,250,688,491,592,318,473
MID1IP1,1159,3261,3459,2314,2308,2328
MID2,284,228,132,304,309,520
MIDEAS,1932,2315,1500,2144,2024,2735
MIDN,1885,2292,1055,3231,1935,1712
MIEF1,3068,2906,1915,4217,3387,3821
MIEF2,992,1001,632,1118,862,1064
MIEN1,669,792,725,1496,771,713
MIER1,991,1699,1205,1519,1377,1776
MIER2,1722,1617,943,1675,1281,1387
MIER3,434,613,326,670,533,736
MIF,9,35,29,16,34,18
MIF4GD,261,556,376,372,356,406
MIGA1,4137,3361,2101,4425,4205,5724
MIGA2,3680,3743,2790,3799,3120,3777
MIIP,715,923,798,1090,603,898
MILR1,4,10,17,31,18,22
MIMT1,26,77,39,107,101,69
MINAR1,230,234,99,267,275,321
MINAR2,1,2,2,3,3,3
MINCR,42,87,60,81,71,52
MINDY1,457,1285,820,747,656,1189
MINDY2,3865,6634,4193,6961,5423,5553
MINDY3,1379,1360,865,2006,1395,1700
MINDY4,25,48,67,43,45,66
MINDY4B,15,13,7,15,10,16
MINK1,18275,16845,9437,18933,13314,19650
MINPP1,239,275,163,330,290,328
MIOS,681,795,535,1102,916,1132
MIOX,2,2,2,5,3,9
MIOXP1,1,4,0,1,0,6
MIP,17,14,8,6,8,12
MIPEP,196,255,166,269,240,285
MIPOL1,225,290,218,233,243,269
MIR1-1,0,0,0,0,0,0
MIR1-1HG,1,5,3,0,4,4
MIR100,0,0,0,0,0,0
MIR100HG,1542,1955,1410,2039,2236,2235
MIR101-1,0,0,0,0,1,0
MIR101-2,0,1,0,0,0,0
MIR103A1,0,0,0,0,0,1
MIR103A2,9,17,11,15,31,20
MIR105-1,0,0,0,0,0,0
MIR105-2,0,0,0,0,0,0
MIR106B,1,1,1,1,2,1
MIR107,0,0,0,0,0,1
MIR10B,0,0,0,0,0,0
MIR1179,6,10,0,1,3,7
MIR1180,8,4,4,1,2,4
MIR1183,0,3,6,2,2,3
MIR1184-1,0,0,0,0,0,0
MIR1184-2,0,0,0,0,0,0
MIR1184-3,0,0,0,0,0,0
MIR1185-1,1,3,0,0,1,2
MIR1185-2,1,0,0,0,0,1
MIR1193,1,1,0,0,0,2
MIR1197,0,0,0,0,0,0
MIR1200,0,0,0,0,1,2
MIR1202,0,0,0,0,0,1
MIR1203,0,0,0,0,0,0
MIR1205,0,0,0,0,2,0
MIR1207,0,1,0,1,1,0
MIR1208,0,0,1,1,1,0
MIR12136,0,0,0,0,0,0
MIR1224,0,0,0,1,0,0
MIR1225,0,0,0,0,0,1
MIR1226,1,0,0,0,0,0
MIR1227,0,0,0,0,0,0
MIR1228,0,0,0,0,1,0
MIR1229,0,0,1,0,0,0
MIR1231,0,1,0,0,0,0
MIR1233-1,0,0,0,0,0,0
MIR1233-2,0,0,0,0,0,0
MIR1237,0,0,0,0,0,0
MIR1238,0,0,0,0,0,0
MIR124-1HG,4842,9456,4662,3559,5029,5692
MIR124-2,0,3,0,3,2,3
MIR124-2HG,1196,2066,1338,1327,1483,1398
MIR124-3,0,0,0,0,0,0
MIR1245A,0,0,0,1,0,0
MIR1249,45,56,53,23,36,47
MIR1250,22,42,18,20,18,55
MIR1251,1,1,1,0,0,0
MIR1252,0,2,2,0,1,1
MIR1253,0,0,0,0,0,0
MIR1255A,0,1,3,2,0,6
MIR1255B2,0,0,0,1,0,0
MIR1256,2,3,0,2,6,3
MIR1258,0,0,1,0,0,0
MIR125A,0,0,0,0,0,0
MIR125B1,0,0,2,1,0,3
MIR125B2,0,2,2,0,2,5
MIR126,6,12,6,5,4,4
MIR1260A,0,0,0,0,0,0
MIR1260B,0,0,0,0,0,0
MIR1261,0,0,0,0,0,0
MIR1262,0,2,0,0,1,2
MIR1263,0,0,0,0,0,0
MIR1265,0,0,0,0,0,0
MIR1266,0,0,0,0,0,0
MIR1267,0,0,0,0,0,1
MIR1268A,0,1,0,0,1,2
MIR1268B,0,0,0,0,0,0
MIR1269A,1,0,0,0,0,0
MIR1269B,1,2,2,1,1,1
MIR127,0,0,0,0,0,0
MIR1270,0,0,0,0,0,0
MIR1271,0,2,1,1,0,1
MIR1272,0,0,0,1,0,2
MIR1273C,2,2,0,1,0,0
MIR1275,1,1,1,1,0,1
MIR1276,2,1,0,1,3,5
MIR1277,1,0,0,0,0,0
MIR1278,0,1,0,1,0,0
MIR128-1,1,6,2,2,1,3
MIR128-2,4,2,1,0,0,0
MIR1282,0,0,0,0,0,0
MIR1283-1,0,0,0,0,0,1
MIR1283-2,0,0,0,0,0,0
MIR1284,0,0,1,0,0,0
MIR1285-1,1,5,6,4,5,7
MIR1285-2,0,1,0,0,0,1
MIR1286,1,7,1,2,3,7
MIR1288,2,0,0,0,0,4
MIR1289-1,1,0,1,0,1,0
MIR1289-2,1,0,1,0,1,3
MIR129-1,0,0,0,0,0,0
MIR129-2,0,0,0,0,0,1
MIR1290,0,0,0,0,0,0
MIR1293,0,2,5,0,0,3
MIR1294,0,1,0,0,0,3
MIR1295A,0,0,2,2,0,1
MIR1296,4,2,2,1,4,4
MIR1298,0,0,0,0,0,0
MIR1301,1,6,5,9,9,5
MIR1302-3,7,4,3,6,1,6
MIR1302-4,0,0,0,0,0,0
MIR1302-5,0,0,0,0,0,1
MIR1302-6,0,0,0,1,0,0
MIR1302-7,0,0,0,0,0,0
MIR1302-8,4,6,3,0,1,3
MIR1303,1,2,2,5,3,8
MIR1305,0,0,0,0,0,0
MIR130A,0,5,3,0,5,1
MIR132,2,1,0,0,1,0
MIR1323,0,0,0,0,0,1
MIR133A1HG,45,43,38,32,32,58
MIR133B,0,0,0,0,0,1
MIR134,1,2,1,4,1,1
MIR1343,0,0,0,0,0,3
MIR135A1,0,0,0,0,0,0
MIR135A2,0,0,0,0,0,0
MIR135B,0,0,0,0,0,1
MIR136,0,0,0,0,0,0
MIR137HG,210,220,206,301,253,288
MIR138-1,3,2,2,1,0,1
MIR138-2,2,3,1,6,1,1
MIR139,0,0,0,0,0,0
MIR140,2,0,2,3,1,1
MIR141,0,0,0,0,0,0
MIR1468,0,0,0,0,0,0
MIR146B,0,0,0,1,0,0
MIR1470,0,0,0,0,0,0
MIR1471,0,0,0,0,0,0
MIR147A,1,1,0,0,1,0
MIR148A,0,0,0,0,0,0
MIR148B,1,4,0,1,0,5
MIR149,53,98,47,46,37,67
MIR150,0,0,0,0,0,0
MIR151A,2,0,0,3,2,0
MIR151B,1,0,0,0,0,0
MIR152,0,0,0,0,0,0
MIR153-1,3,12,1,0,5,2
MIR153-2,0,0,0,0,0,0
MIR1537,1,0,0,0,0,2
MIR1538,0,0,0,0,0,0
MIR154,0,1,0,0,0,2
MIR155HG,2,19,14,17,11,14
MIR1587,0,0,0,0,0,0
MIR15B,0,0,0,0,0,0
MIR16-1,0,0,0,0,0,2
MIR16-2,0,0,0,0,0,0
MIR17HG,1,6,4,15,3,11
MIR181A1,0,0,0,0,0,0
MIR181A2,1,0,0,1,0,4
MIR181A2HG,4,17,5,6,6,15
MIR181B1,0,0,0,0,0,0
MIR181B2,1,0,0,2,0,1
MIR181C,2,3,1,1,2,3
MIR181D,3,3,1,3,6,2
MIR182,0,0,0,0,0,0
MIR1827,0,1,0,0,0,0
MIR183,0,0,0,0,0,0
MIR184,0,3,3,1,1,3
MIR185,0,1,1,1,1,3
MIR186,8,20,17,7,6,8
MIR187,0,0,0,0,0,0
MIR188,0,0,0,0,0,0
MIR190A,1,0,2,2,1,0
MIR190B,0,0,0,0,0,0
MIR191,0,0,0,0,0,1
MIR1911,0,0,0,0,0,1
MIR1912,0,0,0,0,0,0
MIR1913,0,0,0,1,1,2
MIR1915,3,1,5,4,3,3
MIR1915HG,274,461,258,542,381,440
MIR193A,0,0,0,0,0,0
MIR193B,1,0,1,1,0,1
MIR194-1,0,1,1,2,1,1
MIR196A1,0,0,0,0,0,0
MIR196A2,0,0,0,0,0,0
MIR1972-1,9,11,7,15,9,14
MIR1972-2,1,6,3,3,3,2
MIR1976,0,0,0,0,0,0
MIR199A1,4,6,5,4,4,5
MIR199A2,6,3,3,2,4,5
MIR199B,12,7,1,9,7,12
MIR200A,0,0,0,0,0,0
MIR200B,0,0,0,0,0,0
MIR200C,0,0,0,0,0,0
MIR200CHG,0,0,0,2,0,0
MIR202HG,0,0,0,0,0,1
MIR203A,0,0,0,0,0,0
MIR204,0,0,0,0,1,1
MIR2052HG,9,15,13,5,9,11
MIR2053,0,0,0,0,0,0
MIR205HG,3,0,0,3,0,1
MIR206,0,0,0,0,0,0
MIR208A,0,0,0,0,0,0
MIR208B,0,0,0,0,0,0
MIR210,0,0,1,4,2,0
MIR210HG,77,161,124,114,92,42
MIR211,0,0,0,0,0,0
MIR2113,0,0,0,0,0,0
MIR2114,0,0,0,0,0,0
MIR2115,0,3,3,3,4,1
MIR2116,1,1,0,3,1,2
MIR2117HG,8,3,1,0,0,2
MIR212,4,2,0,2,1,0
MIR215,0,1,1,0,2,3
MIR216A,0,0,0,0,0,0
MIR216B,0,0,0,0,0,0
MIR217,0,0,0,0,0,0
MIR218-1,0,0,0,0,0,0
MIR218-2,0,0,0,0,1,0
MIR219A1,1,2,0,0,0,0
MIR221,2,0,1,1,0,1
MIR222,0,0,0,1,0,0
MIR2276,0,0,1,0,0,2
MIR2278,0,2,1,2,1,3
MIR22HG,674,604,374,670,641,816
MIR2355,0,1,0,1,1,2
MIR2392,0,0,0,0,0,0
MIR23A,0,1,0,2,0,1
MIR23B,0,4,0,1,1,1
MIR23C,5,4,7,3,7,3
MIR2467,2,1,2,1,3,8
MIR25,1,3,5,10,4,5
MIR2681,7,4,4,6,6,7
MIR26A1,4,4,2,1,0,4
MIR26A2,2,3,0,2,0,1
